sex,graduation,education_form,langs,life_main,people_main,occupation_type,career_start,result
1,2011.0,Full-time,Русский,0,0,university,False,1
1,2012.0,,English,0,0,work,2015,1
1,2012.0,Full-time,False,False,False,university,False,1
2,2012.0,Distance Learning,Русский,1,1,work,1988,0
2,2010.0,Distance Learning,Русский,1,6,university,False,0
1,0.0,,Русский;English;Deutsch;Français;Español;日本語,False,5,work,False,1
2,2010.0,Full-time,Русский,False,False,university,False,0
2,2006.0,Full-time,Русский,0,0,work,2008,0
1,2005.0,Full-time,Русский,0,0,university,2007,1
2,1997.0,Full-time,False,0,0,work,2003,1
1,0.0,,Русский,False,False,university,False,1
2,1994.0,Full-time,Русский;Українська,0,0,university,False,0
1,0.0,Full-time,False,6,5,university,False,1
2,2011.0,Distance Learning,Русский,1,2,university,False,0
1,0.0,Full-time,Русский;Татарча;English,6,2,university,False,1
2,2018.0,Distance Learning,False,False,False,work,2014,0
1,0.0,Full-time,Русский,1,1,work,2011,1
1,2009.0,Distance Learning,Русский,False,False,university,False,1
2,2015.0,Full-time,False,6,0,university,False,1
2,2016.0,Full-time,Русский,1,5,university,False,1
1,0.0,Full-time,Русский,False,False,university,False,1
2,0.0,Distance Learning,Русский;English,False,False,university,False,0
2,2008.0,Full-time,Русский,False,6,university,False,0
1,1992.0,Full-time,False,False,False,university,False,0
2,2011.0,Full-time,Русский,0,0,university,False,0
2,2008.0,Full-time,Русский,False,False,university,False,1
1,0.0,,Русский,6,6,university,False,1
2,1995.0,Full-time,Русский;English;Esperanto,0,0,work,2011,1
2,2001.0,Full-time,Русский,False,False,,2005,0
1,2011.0,,False,0,0,university,2004,1
2,2009.0,Full-time,Русский,False,False,,False,0
1,2011.0,Full-time,Русский,0,0,university,False,1
2,1996.0,Full-time,Русский,False,False,university,False,1
2,2011.0,Full-time,Русский,False,False,university,False,1
1,2015.0,Full-time,Русский;English;Deutsch;Español,0,0,work,2021,1
2,2006.0,Full-time,Русский,0,0,university,False,0
1,2011.0,Distance Learning,Русский,7,2,university,2007,1
1,2016.0,Full-time,False,1,0,university,False,1
1,2023.0,,Русский;English,0,0,work,False,1
1,2003.0,Full-time,Русский,False,False,university,2013,1
1,2001.0,Full-time,Русский,0,6,university,2007,1
2,2007.0,Full-time,False,False,False,university,False,0
1,2007.0,Distance Learning,Русский,0,0,university,False,1
1,2010.0,Distance Learning,Русский,False,2,work,2007,1
1,2020.0,Full-time,Русский;Deutsch;Lingua Latina,6,5,university,False,1
1,1998.0,Full-time,Русский,0,2,university,False,1
2,2014.0,Distance Learning,False,False,False,work,2007,0
2,0.0,Full-time,False,0,0,,False,0
2,2013.0,Full-time,Русский,1,2,work,2013,0
1,2011.0,Full-time,False,False,False,university,False,1
2,2010.0,Full-time,False,0,0,work,False,0
1,2013.0,Full-time,False,False,False,university,False,1
2,2016.0,Full-time,Русский;English,6,2,university,False,1
1,2010.0,Full-time,False,0,0,university,False,1
1,2011.0,Full-time,Русский,6,2,university,False,1
2,2015.0,Full-time,Русский;English,0,0,university,2014,1
2,2011.0,Full-time,Русский,0,0,university,False,0
2,2005.0,Full-time,Русский;English;Deutsch,False,False,university,False,0
1,2015.0,Full-time,Русский,0,0,university,False,1
2,2014.0,Distance Learning,Русский,6,2,university,False,0
2,1991.0,Part-time,Русский,0,1,work,1991,1
1,0.0,Full-time,Русский,6,6,university,False,1
2,2011.0,Distance Learning,Русский,0,0,work,2015,0
2,2003.0,Full-time,Русский,False,False,work,2007,0
2,2011.0,Full-time,Русский,0,2,,False,0
1,2008.0,Full-time,Русский,False,False,university,2008,1
1,2016.0,Full-time,Русский;English;Français;Español,0,0,university,False,1
1,1988.0,Full-time,Русский,False,False,work,False,1
1,0.0,,Русский,False,False,university,False,1
1,2013.0,Full-time,Русский;English,6,2,university,2013,1
2,2010.0,Full-time,Русский;English,6,5,work,2010,0
2,2014.0,Full-time,False,0,0,university,False,0
2,2010.0,Full-time,Русский,False,False,university,False,1
2,0.0,,Русский,6,2,work,1998,0
1,2007.0,Full-time,Українська,False,False,work,2008,1
2,2010.0,Full-time,False,False,False,work,2014,1
1,2012.0,Distance Learning,Русский,1,6,university,1997,1
2,0.0,,Русский,0,0,university,False,0
2,2005.0,Full-time,Русский,False,False,university,False,0
2,2012.0,Full-time,False,6,0,,False,0
2,2016.0,Full-time,Русский,0,0,university,False,0
2,2012.0,Full-time,Русский,1,6,,False,0
2,2013.0,Full-time,Русский,6,2,work,2021,0
1,2015.0,Full-time,Русский,0,0,work,False,1
2,2015.0,Full-time,Русский;English;Татарча,5,1,university,2015,1
2,2014.0,Full-time,Русский,0,0,university,False,0
2,2012.0,Full-time,Русский;Українська,0,0,university,False,0
1,0.0,Full-time,False,6,0,university,False,1
2,2001.0,Full-time,False,False,False,university,False,0
2,2017.0,Full-time,Русский;English,False,False,university,False,1
1,2005.0,Full-time,Русский;Українська;English,6,6,university,2005,1
1,2003.0,Full-time,False,False,False,university,False,1
1,2014.0,Full-time,Русский;English;日本語;Latviešu;Svenska,6,6,work,2014,1
2,2009.0,Full-time,False,False,False,university,False,0
2,2007.0,Full-time,Русский,0,0,university,2001,0
1,2015.0,Full-time,False,False,False,work,2016,1
2,0.0,Full-time,Русский,0,0,university,2018,0
1,2012.0,Full-time,Русский,False,False,university,2009,1
1,2002.0,Full-time,Русский,False,False,university,False,1
1,2012.0,Full-time,False,False,False,university,False,1
1,2005.0,Full-time,Русский;English;Français,5,2,work,False,1
2,2014.0,Full-time,False,1,2,university,False,0
1,2009.0,Distance Learning,Русский;English;日本語,6,2,work,2004,1
2,2014.0,Full-time,Русский,0,0,university,False,0
1,0.0,Full-time,Русский,False,False,university,False,0
2,2004.0,Full-time,Русский,False,False,university,False,0
2,2012.0,Full-time,False,0,0,university,False,0
2,2016.0,Full-time,Русский;English;Українська;Лезги чӀал,6,1,work,2017,1
2,1976.0,Distance Learning,False,False,False,university,False,1
2,2004.0,Full-time,Русский,0,0,university,False,1
2,2017.0,Full-time,Русский,0,0,university,False,0
2,2010.0,Full-time,False,False,False,work,2010,1
1,1998.0,Full-time,False,0,0,university,False,1
2,2011.0,Full-time,Русский,0,0,university,2011,1
1,2016.0,Full-time,Русский,False,False,university,False,1
2,2011.0,Distance Learning,Русский,False,False,university,False,1
1,2013.0,Full-time,False,0,0,university,False,1
2,2012.0,Full-time,Русский,1,2,work,1992,0
2,2011.0,Distance Learning,False,False,False,,False,0
1,2012.0,Full-time,Русский,0,6,university,False,1
2,2010.0,Full-time,Русский,False,False,university,False,0
2,2008.0,Part-time,Русский,0,0,university,False,0
2,2015.0,Full-time,English,0,0,university,False,1
2,2012.0,Full-time,Русский,1,6,work,2016,0
1,2011.0,,Русский,0,2,university,False,1
2,7676.0,Full-time,Русский,6,2,university,False,0
2,2012.0,Full-time,Русский;English;Deutsch;日本語,6,2,work,False,0
1,2009.0,Full-time,Русский,0,0,university,False,1
1,0.0,,Русский;Українська,1,6,university,False,1
2,2015.0,Full-time,False,False,False,work,2017,0
1,0.0,,Русский,1,2,work,False,1
2,2006.0,Full-time,False,0,0,university,False,0
1,2002.0,Part-time,Русский,0,0,university,False,1
2,2015.0,Full-time,Русский,False,False,university,False,1
1,2010.0,Full-time,Русский,0,0,university,False,1
1,2008.0,,False,1,0,work,2010,1
2,2009.0,Full-time,Русский,1,6,university,False,0
1,2000.0,Full-time,Русский,6,2,work,2019,1
2,2014.0,Full-time,Русский,4,2,university,False,0
1,2017.0,Full-time,False,0,0,university,False,1
2,2011.0,Full-time,False,6,2,university,2009,0
1,0.0,Full-time,Русский;English,0,0,university,False,0
1,2012.0,Full-time,False,0,0,university,False,1
1,1997.0,Full-time,Русский,0,0,university,False,1
1,2015.0,,False,0,0,university,False,1
1,2013.0,Full-time,Русский,0,0,work,2011,1
1,0.0,,Русский,0,0,work,False,1
2,2012.0,Full-time,Русский,False,False,university,False,0
2,2011.0,Full-time,Русский,0,2,university,False,0
2,2005.0,Full-time,Русский,False,False,work,2010,0
2,1945.0,Distance Learning,Русский,6,2,work,2008,0
1,0.0,Full-time,Русский,0,0,work,2015,1
2,2011.0,Full-time,False,False,False,university,False,0
2,2004.0,Distance Learning,False,False,False,university,False,0
2,2015.0,Full-time,Русский,0,5,work,False,0
2,2011.0,Full-time,Русский;English,4,1,work,2014,0
2,0.0,Distance Learning,False,0,0,work,2005,0
2,1994.0,,Русский,6,1,work,1997,0
1,0.0,Full-time,Русский,False,False,university,False,1
1,2015.0,Full-time,Русский;English;ქართული;Español;Français;Italiano,False,False,work,2016,1
2,2015.0,Distance Learning,Русский,1,2,work,2006,0
1,0.0,Full-time,False,0,0,university,False,1
1,2010.0,Full-time,False,0,0,university,False,1
2,2006.0,Full-time,Русский,False,False,work,2006,0
2,2004.0,Full-time,Русский,False,False,university,False,0
2,0.0,Full-time,Русский;Українська;English,0,0,university,False,0
1,1987.0,Full-time,Русский,False,False,university,False,1
1,2011.0,Full-time,Русский;English,0,0,work,False,1
2,2011.0,Distance Learning,False,0,0,work,False,1
2,2016.0,Distance Learning,Русский,4,6,work,False,0
2,2009.0,Full-time,False,False,False,work,2009,0
1,2017.0,Full-time,Русский;Українська;English;Deutsch,0,0,university,False,1
1,2010.0,Distance Learning,Русский,0,6,work,False,1
2,2006.0,Full-time,False,False,False,university,False,0
1,0.0,,False,0,0,university,False,1
1,2014.0,Full-time,Русский;English;日本語,0,0,university,False,0
1,0.0,Full-time,Русский;English;Українська,0,0,university,False,1
1,2009.0,,Русский,False,False,university,False,1
2,2008.0,Full-time,Русский,0,0,university,2007,0
2,2008.0,Full-time,False,False,False,university,False,0
1,0.0,Full-time,False,0,0,university,False,1
1,2009.0,Distance Learning,Русский,1,2,university,False,1
1,1990.0,Full-time,False,False,False,university,False,1
2,2014.0,Full-time,Русский,0,0,work,2014,1
2,2007.0,Part-time,Русский,0,0,university,False,1
1,0.0,Distance Learning,False,0,0,,False,0
2,2016.0,Full-time,Русский;English,False,False,university,False,0
1,0.0,,False,0,0,university,False,1
2,2003.0,Full-time,Русский,1,6,university,False,0
2,2012.0,Full-time,Русский,0,0,university,2007,0
2,2012.0,Distance Learning,Русский,False,False,work,2006,0
2,1999.0,Full-time,Русский,0,2,work,False,0
1,2013.0,Full-time,Русский,0,0,work,False,1
1,2016.0,Full-time,Русский,0,0,university,False,1
1,2009.0,Full-time,Русский,False,False,university,False,1
1,2010.0,Full-time,Русский,0,0,work,2003,1
1,1999.0,Full-time,Русский,False,False,work,2006,1
1,2015.0,,False,0,2,university,False,1
2,2011.0,Full-time,Русский,0,0,,2000,0
2,2014.0,Full-time,English,0,0,university,False,1
2,2005.0,Full-time,Русский,0,6,university,2007,0
2,2013.0,Full-time,Русский;哈尼语;አማርኛ;ଓଡ଼ିଆ,6,6,work,2014,0
2,2010.0,Full-time,Русский,1,2,work,2015,1
1,2020.0,Full-time,English;Русский;Deutsch,0,0,work,False,1
2,2013.0,Full-time,False,0,0,university,False,0
1,2012.0,Distance Learning,Русский,6,2,university,2009,1
2,2008.0,Full-time,Українська,0,0,university,False,0
2,2010.0,Full-time,Русский,0,6,university,False,0
2,2006.0,Full-time,Русский,0,0,work,2008,0
2,1996.0,Full-time,Русский,0,0,university,False,0
2,2015.0,Full-time,Русский,0,0,university,False,0
1,2016.0,Full-time,Русский;English,6,2,university,2016,1
2,1986.0,Full-time,Русский,False,False,work,1990,0
1,2014.0,Full-time,Русский,0,0,work,False,0
2,2015.0,Full-time,Русский,0,2,university,False,0
1,2008.0,Full-time,False,1,1,work,2003,1
2,0.0,Full-time,Русский,1,2,university,False,0
1,2013.0,Full-time,Русский,False,False,work,2020,1
2,2012.0,,False,0,2,university,False,1
2,2001.0,Full-time,False,False,False,university,1955,0
2,2011.0,Full-time,Русский,0,0,university,False,0
2,2008.0,Full-time,Русский,0,0,work,2008,0
2,2010.0,Distance Learning,Русский,1,2,university,False,0
1,2017.0,,Русский,6,6,university,False,1
2,2018.0,Distance Learning,Русский,1,2,university,False,0
2,2012.0,Full-time,False,0,0,university,False,1
2,2008.0,Full-time,Русский;English,0,0,work,2017,1
2,2009.0,Full-time,Русский,0,0,university,False,1
2,2016.0,Full-time,Русский;Башҡортса,0,0,university,False,0
1,1988.0,Full-time,Русский,0,0,university,False,1
2,2009.0,Full-time,Русский,6,1,work,2015,0
1,0.0,Full-time,False,0,0,university,False,1
2,2001.0,Full-time,False,False,False,university,False,1
1,0.0,Distance Learning,Русский,False,False,university,False,1
1,2014.0,Full-time,Русский;Español;Українська,0,2,university,False,1
2,2004.0,Full-time,Русский,False,False,university,False,0
2,2015.0,Distance Learning,Русский,False,False,university,False,0
2,2012.0,Full-time,Русский,0,0,work,2012,0
1,2004.0,Full-time,Русский,0,0,work,False,1
1,2001.0,Full-time,Русский;ייִדיש;Українська;English;עברית;Deutsch;Polski,6,2,work,2008,1
1,2015.0,Full-time,Русский,0,0,university,False,1
1,2018.0,Full-time,Русский,False,False,university,False,1
1,2014.0,Full-time,Русский,0,0,university,False,1
1,0.0,Full-time,Русский;Deutsch;Slovenčina,False,False,work,False,1
2,2014.0,,Русский,False,False,university,False,0
2,0.0,Distance Learning,Русский,0,0,university,False,0
1,2013.0,,False,0,0,university,2007,1
2,2015.0,Full-time,False,False,False,university,False,0
1,2007.0,Full-time,Русский;English;Deutsch,0,0,work,2013,1
1,2012.0,Distance Learning,Русский,5,2,work,2007,1
2,2016.0,Full-time,Русский,0,2,university,False,0
2,2010.0,Full-time,Русский,False,False,,False,0
1,2009.0,Distance Learning,False,1,2,university,False,1
2,2012.0,Full-time,Русский,0,0,university,False,0
2,0.0,Full-time,False,False,False,university,False,0
2,2001.0,Distance Learning,False,False,False,university,False,1
1,2017.0,,False,0,0,work,False,1
2,2008.0,Full-time,Русский,False,False,university,False,0
2,0.0,Full-time,False,0,0,work,2014,0
2,2014.0,,Русский;English,5,1,work,2014,0
1,0.0,Full-time,Русский,0,0,university,False,1
2,0.0,Distance Learning,Русский,0,0,university,False,0
1,0.0,Distance Learning,Русский,1,1,work,False,1
1,2005.0,Full-time,False,0,0,university,False,1
2,2010.0,,Русский,False,False,work,False,1
2,2009.0,Full-time,False,False,False,university,False,0
2,2002.0,Full-time,False,0,0,work,2004,0
1,0.0,Part-time,Русский;English;עברית,6,2,work,2011,0
2,2005.0,Part-time,Русский,0,0,university,False,0
2,2010.0,Full-time,Русский;English;Français;Deutsch;中文 (繁體),6,2,university,False,1
1,2004.0,Full-time,Русский,False,False,university,False,1
2,0.0,Full-time,English;Русский,3,2,university,False,1
2,2013.0,Full-time,Русский;English,6,1,university,False,0
2,2012.0,Distance Learning,Русский,0,0,university,False,0
1,2002.0,Full-time,Русский,0,0,university,False,1
2,2013.0,Full-time,English;Русский;Deutsch,0,0,work,False,1
2,2008.0,Distance Learning,Русский,0,0,work,1999,0
1,0.0,,Русский,6,6,work,2009,1
2,2018.0,Distance Learning,Русский,0,6,university,2012,0
1,2001.0,Full-time,Русский,False,False,work,False,1
2,2007.0,Part-time,Русский;English;Deutsch;Español,0,0,university,False,0
1,2011.0,Full-time,False,5,6,university,False,1
1,0.0,Full-time,Русский,0,0,,False,1
2,1984.0,Full-time,Русский,0,0,work,1984,1
1,2013.0,Full-time,Русский,0,0,university,False,1
2,2019.0,,Русский,1,2,work,2007,1
2,2011.0,Full-time,False,6,6,university,False,0
2,0.0,Full-time,Русский;English;Українська,6,5,work,False,0
1,1997.0,,Русский,6,1,work,1990,1
1,1991.0,Full-time,Русский,0,0,university,1991,1
2,2011.0,Full-time,Русский,False,False,work,2011,0
2,2021.0,Full-time,Русский,1,2,university,False,0
2,2015.0,Distance Learning,Русский;English;Español,6,2,university,False,0
2,2012.0,Full-time,False,0,0,work,2015,0
2,2011.0,Full-time,Українська,False,False,university,False,1
1,2000.0,Full-time,Русский,0,0,work,False,1
2,2012.0,,Русский,False,False,university,False,0
1,0.0,Full-time,Русский,6,2,work,False,1
2,2008.0,Full-time,Русский,0,0,work,2005,1
1,2013.0,Full-time,False,0,0,university,False,1
2,1995.0,Full-time,False,False,False,university,False,0
2,0.0,Full-time,Русский;Українська,0,0,university,False,0
1,2011.0,Full-time,False,False,False,university,False,1
1,2011.0,Full-time,Русский,0,0,university,False,1
1,2014.0,,Русский;English;Deutsch;Français,6,0,work,False,1
2,2021.0,Part-time,Русский;English,0,0,university,False,0
2,2005.0,Full-time,False,False,False,university,False,0
2,2017.0,Full-time,Русский,0,2,university,False,0
1,2023.0,Full-time,Русский;English;Français,6,2,work,2019,1
2,2011.0,Full-time,Русский,0,0,university,False,0
1,2012.0,Full-time,Русский;العربية;فارسی;English;Deutsch,6,2,work,2013,1
1,2006.0,Part-time,Русский,1,2,university,False,0
1,2012.0,Full-time,Русский,0,0,work,2019,0
1,0.0,Distance Learning,Русский,False,False,university,False,1
1,2006.0,Full-time,Русский,1,6,work,2009,1
2,2002.0,Full-time,Русский,1,2,university,False,1
2,2015.0,Distance Learning,False,0,0,university,False,1
2,2013.0,Full-time,Русский,7,2,work,2012,0
2,2009.0,Full-time,Русский;English;Қазақша,1,2,university,False,0
1,2013.0,Full-time,Русский;English,7,6,university,2014,1
2,2018.0,Full-time,Русский,0,0,university,False,0
2,0.0,Full-time,Русский,0,0,university,False,0
2,2016.0,Distance Learning,Русский,5,0,university,False,0
2,2008.0,Distance Learning,Русский,0,0,university,False,0
1,2011.0,Full-time,False,0,0,work,False,1
2,2010.0,Full-time,Русский,1,5,university,2008,0
2,2014.0,Full-time,False,0,0,university,False,0
2,2015.0,,English;Lingua Latina,4,5,university,False,0
2,2011.0,Full-time,Русский,1,1,work,2016,0
2,2015.0,Full-time,Русский;English,6,2,work,2016,0
1,0.0,Distance Learning,Русский,1,2,university,2015,1
1,2014.0,Full-time,Русский,1,1,university,False,0
2,2002.0,Full-time,Русский;English,False,False,university,False,0
2,2016.0,Full-time,Русский,0,1,work,2014,0
2,0.0,Distance Learning,Русский,6,6,work,2012,0
1,2009.0,Full-time,Русский,0,0,university,False,1
1,1998.0,Full-time,Русский;English,0,0,work,2019,1
1,2017.0,Full-time,False,0,0,work,False,1
2,1995.0,Full-time,Русский,False,False,university,1996,1
2,2015.0,Full-time,Русский,False,False,university,False,1
2,2017.0,Full-time,Русский;Quenya,5,6,work,2013,0
2,0.0,Full-time,Русский,False,False,university,False,1
2,2011.0,Full-time,Русский,0,0,university,False,0
2,2011.0,Full-time,Русский,False,False,work,2009,1
1,2015.0,Full-time,False,0,0,work,2016,1
1,2006.0,Full-time,Русский,False,False,work,2011,1
2,2010.0,Full-time,Русский,0,2,work,2014,0
2,2005.0,Full-time,Русский;English;Azərbaycan dili;Moldovenească;Deutsch;Lingua Latina;Беларуская;Українська,5,2,university,False,1
2,1976.0,Full-time,False,False,False,university,1986,0
1,2007.0,Distance Learning,Русский,0,0,university,False,1
1,2012.0,Full-time,Русский;English,0,0,university,False,1
2,2013.0,Distance Learning,Русский;Татарча,1,2,work,2007,0
2,2010.0,Full-time,Русский,0,0,university,False,1
2,2008.0,Full-time,Русский,False,False,university,2008,0
2,2008.0,Full-time,Русский;Қазақша;English,5,2,work,2015,0
1,0.0,Full-time,False,False,False,university,False,1
1,1993.0,Full-time,False,False,False,university,False,1
1,2017.0,Full-time,False,1,0,university,False,1
1,2007.0,Full-time,Русский,1,2,work,2016,1
2,2016.0,Full-time,Русский;English;日本語;Deutsch,6,2,work,2012,0
1,2016.0,Full-time,False,0,0,university,False,1
2,2010.0,Full-time,Русский,False,False,work,2009,0
2,0.0,Full-time,False,0,0,university,False,0
2,0.0,Full-time,False,1,2,work,2006,0
2,2018.0,,Русский,0,2,university,2005,0
1,2014.0,Full-time,False,6,6,university,False,1
2,2008.0,Full-time,Русский,False,False,university,False,0
2,2007.0,Full-time,Українська,False,False,work,2006,1
1,2012.0,Part-time,Русский,0,0,university,False,1
2,2012.0,Full-time,Русский,5,6,university,2007,0
1,2015.0,Full-time,Русский,0,0,work,2014,1
1,1984.0,Full-time,False,False,False,university,False,1
2,2010.0,Full-time,Русский,0,0,university,False,0
2,2011.0,Distance Learning,Русский,0,6,work,False,0
1,2012.0,Full-time,Русский,0,0,university,False,1
1,0.0,,Русский;English;Українська,6,0,university,False,0
1,0.0,Full-time,Русский,1,2,university,False,1
2,2011.0,Full-time,False,False,False,university,False,1
1,1989.0,Full-time,Русский,False,False,work,2006,1
2,2010.0,Distance Learning,Русский,6,1,university,False,0
2,2014.0,Full-time,Русский,6,2,work,2012,0
2,2016.0,Distance Learning,Українська,1,2,work,2008,1
2,2008.0,Part-time,Русский,0,0,university,1955,0
1,2002.0,Full-time,Русский;Deutsch;Українська;English,False,False,work,2002,1
1,2010.0,Full-time,Русский,0,0,work,2010,1
1,2010.0,Distance Learning,Русский,0,2,work,2010,1
2,2008.0,Distance Learning,Русский,0,0,university,False,0
1,2013.0,Full-time,False,6,0,university,False,1
1,0.0,Part-time,Русский,0,0,university,False,1
2,2010.0,Full-time,Русский;Українська;English;日本語,5,5,university,False,0
1,2014.0,,Русский,6,6,university,False,1
1,2012.0,,Русский;English;Українська,6,2,university,False,1
2,2009.0,Full-time,False,False,False,university,False,0
2,1989.0,Full-time,Русский,0,0,university,False,0
2,2007.0,Full-time,False,False,False,university,False,0
1,2007.0,Full-time,Русский,0,0,university,False,1
2,2013.0,Full-time,Русский,6,6,work,2014,0
2,2015.0,Full-time,Русский;English,6,1,university,1955,1
2,2017.0,Full-time,Русский;English,0,0,university,2003,1
2,2010.0,Full-time,Русский;English,0,0,work,False,0
1,2019.0,Full-time,Norsk;English,0,0,university,False,1
1,0.0,Distance Learning,False,0,0,university,2012,1
2,2016.0,Full-time,False,False,False,university,False,1
2,2009.0,Full-time,Русский,1,2,work,2014,0
1,2010.0,Full-time,Русский,6,2,university,False,1
2,2013.0,Full-time,Русский,False,False,university,2008,0
2,0.0,Full-time,English,False,False,work,2014,1
1,2008.0,Full-time,Русский,0,0,university,False,1
1,0.0,Part-time,Русский,1,2,university,False,1
2,2008.0,Full-time,Русский,False,False,university,False,0
2,2011.0,Full-time,False,False,False,university,False,0
2,2012.0,Full-time,Русский;English,0,2,university,False,0
2,2001.0,Full-time,Русский,False,False,work,2002,0
2,0.0,Full-time,Русский,False,False,university,False,0
1,2013.0,Full-time,Русский;Українська;English,6,1,university,False,1
2,2017.0,,False,1,0,work,False,0
1,0.0,Full-time,Русский;English,0,0,university,False,1
2,2012.0,,Русский,0,0,university,False,0
2,2020.0,,Русский;English,6,2,university,2009,1
2,2011.0,Full-time,False,0,0,university,False,0
2,1945.0,Distance Learning,False,8,4,university,2000,1
2,2008.0,Full-time,Русский,False,False,work,2008,0
2,2009.0,Full-time,Русский,1,2,work,1955,1
2,2013.0,Distance Learning,Русский,0,0,work,2008,0
1,1995.0,Part-time,False,False,False,university,False,1
2,2010.0,,English;Русский,0,2,work,1996,0
2,2014.0,Full-time,False,1,2,university,False,0
2,2011.0,Full-time,Русский;Español,6,2,university,False,0
1,0.0,Full-time,Русский;English,0,0,work,2012,0
1,0.0,Full-time,Русский;English;Deutsch;Español,False,False,university,False,0
1,2012.0,,Русский,1,1,university,2003,0
2,2012.0,Distance Learning,Русский,5,2,university,False,0
1,2016.0,Full-time,Русский,0,0,university,False,1
2,2015.0,Full-time,False,0,0,work,2018,1
2,0.0,Distance Learning,Русский;Українська,1,2,work,2004,0
2,2009.0,Full-time,Русский,1,1,university,2011,0
2,2006.0,Full-time,Русский,0,0,,False,0
1,2012.0,Full-time,Русский,1,2,university,False,1
1,2021.0,Full-time,Русский;日本語;English;Lingua Latina;Français,7,2,university,False,1
1,2004.0,Full-time,Русский;English,0,0,work,2010,1
2,1951.0,Full-time,False,False,False,university,False,0
2,2010.0,Part-time,Русский,1,2,work,2009,0
1,0.0,Full-time,Русский,6,5,university,False,0
2,2015.0,Full-time,Русский;English,1,2,university,False,0
2,2015.0,Full-time,Русский;English;Deutsch,1,6,university,False,0
1,2009.0,Full-time,Русский,0,0,work,2011,1
2,2015.0,Distance Learning,Русский,2,5,work,2019,0
1,2012.0,Distance Learning,Русский,6,2,work,2015,1
2,2009.0,Full-time,False,False,False,university,False,0
1,2008.0,Distance Learning,Русский,1,6,university,False,1
2,2007.0,Full-time,False,False,False,work,2007,0
1,0.0,Full-time,Español,0,0,work,False,1
1,2012.0,Full-time,Русский,0,2,university,False,1
1,2008.0,Full-time,English;Deutsch,6,5,university,False,1
1,2014.0,Full-time,Українська,0,0,university,False,1
1,2010.0,Full-time,Русский;English;Български;Deutsch;Українська,False,False,work,False,1
1,1999.0,Distance Learning,Русский,False,False,work,False,1
2,2012.0,Full-time,False,0,0,university,False,0
1,2015.0,Full-time,Русский,0,0,university,False,1
2,2011.0,Full-time,Русский;English,5,6,university,False,1
2,0.0,Full-time,Русский,1,2,work,2011,0
2,2010.0,Full-time,Русский,6,6,university,2009,0
1,2006.0,Full-time,Русский;Deutsch,0,2,work,2006,1
1,2012.0,Full-time,False,False,False,university,False,1
2,2011.0,Full-time,Русский,1,2,work,2012,0
1,2013.0,Distance Learning,Русский,0,0,university,False,1
2,0.0,Full-time,Русский;English,0,2,university,False,1
2,2013.0,Distance Learning,Русский,6,6,work,2010,0
2,2018.0,Distance Learning,Русский,7,6,university,False,0
1,2020.0,Distance Learning,Русский,6,1,university,False,1
2,2018.0,Distance Learning,Русский;English,6,6,university,False,1
2,0.0,Full-time,Русский,False,False,university,False,0
1,2013.0,Full-time,False,0,0,university,False,1
1,2007.0,Full-time,False,False,False,university,False,1
1,2011.0,Full-time,False,0,2,university,False,1
2,2013.0,Full-time,Русский;Тоҷикӣ;Кыргыз тили;English,6,2,work,2013,1
2,2007.0,Full-time,False,0,0,university,False,1
2,2016.0,Full-time,Русский;English,1,6,university,2016,0
1,2008.0,Full-time,Русский,0,0,work,2009,1
1,0.0,Full-time,Русский;English;Кыргыз тили;Հայերեն,6,6,university,False,1
2,1997.0,Full-time,Русский,4,1,work,1997,0
2,2008.0,Full-time,Русский,0,0,university,False,0
1,0.0,Full-time,False,False,False,university,False,1
1,2008.0,Full-time,Русский;English;Français,0,0,university,2007,1
2,2013.0,Full-time,Русский,6,1,university,False,0
1,2008.0,Full-time,Русский,False,False,university,False,1
2,0.0,Distance Learning,Русский,6,1,university,2007,0
1,0.0,Distance Learning,False,0,0,university,False,1
2,2022.0,Full-time,False,7,2,university,False,1
1,2008.0,Distance Learning,Русский,0,0,university,False,1
2,2020.0,Full-time,Русский,0,0,university,False,0
2,0.0,,Русский,0,0,,False,0
2,1987.0,Full-time,False,0,0,work,False,0
1,2014.0,Full-time,Русский;English;Italiano,0,0,university,False,1
2,2012.0,Full-time,Русский,0,0,work,False,0
2,2013.0,Distance Learning,Русский;English;Українська,3,2,university,False,0
2,1999.0,Full-time,Русский,6,2,work,2003,0
1,2014.0,Full-time,English;Русский;Français,1,2,university,False,1
2,2001.0,Full-time,False,1,2,university,False,1
2,2002.0,Full-time,Русский,False,False,work,2009,0
1,2010.0,Full-time,Русский,0,0,university,False,1
1,2010.0,Full-time,Русский,False,False,university,False,1
1,2001.0,Full-time,False,False,False,university,False,1
2,2008.0,Distance Learning,Русский,0,6,work,False,0
2,2010.0,Full-time,Русский,False,False,university,False,0
2,2008.0,Full-time,False,False,False,university,False,0
2,2014.0,Distance Learning,Русский,1,2,university,False,0
1,2013.0,Full-time,Русский,False,False,university,False,1
2,2007.0,Distance Learning,Русский,0,0,work,2007,0
2,2013.0,Full-time,Русский,0,0,university,False,0
1,2017.0,Full-time,Русский;English;汉语,6,1,work,False,1
2,2010.0,Full-time,False,0,0,university,False,1
2,1998.0,Full-time,Русский,0,0,university,False,0
1,2019.0,,Русский,0,0,university,False,1
1,1994.0,Full-time,Русский,0,0,work,1997,1
2,0.0,Full-time,Русский,False,False,university,False,0
